{'seed': 0, 'hidden_channels': 64, 'mu': 0, 'train_acc': 1.0, 'val_acc': 0.788, 'test_acc': 0.807, 'icd0': tensor(1.7919), 'icd3': 0.98867565}
{'seed': 0, 'hidden_channels': 64, 'mu': 0.1, 'train_acc': 1.0, 'val_acc': 0.796, 'test_acc': 0.816, 'icd0': tensor(1.6865), 'icd3': 1.1279374}
{'seed': 0, 'hidden_channels': 64, 'mu': 0.2, 'train_acc': 1.0, 'val_acc': 0.808, 'test_acc': 0.825, 'icd0': tensor(1.5905), 'icd3': 1.2586855}
{'seed': 0, 'hidden_channels': 64, 'mu': 0.3, 'train_acc': 1.0, 'val_acc': 0.822, 'test_acc': 0.829, 'icd0': tensor(1.5132), 'icd3': 1.3702339}
{'seed': 0, 'hidden_channels': 64, 'mu': 0.4, 'train_acc': 1.0, 'val_acc': 0.816, 'test_acc': 0.832, 'icd0': tensor(1.4485), 'icd3': 1.4627508}
{'seed': 0, 'hidden_channels': 64, 'mu': 0.5, 'train_acc': 1.0, 'val_acc': 0.812, 'test_acc': 0.838, 'icd0': tensor(1.4011), 'icd3': 1.5408245}
{'seed': 0, 'hidden_channels': 64, 'mu': 0.6, 'train_acc': 1.0, 'val_acc': 0.808, 'test_acc': 0.838, 'icd0': tensor(1.3662), 'icd3': 1.6081303}
{'seed': 0, 'hidden_channels': 64, 'mu': 0.7, 'train_acc': 1.0, 'val_acc': 0.802, 'test_acc': 0.84, 'icd0': tensor(1.3421), 'icd3': 1.6666328}
{'seed': 0, 'hidden_channels': 64, 'mu': 0.8, 'train_acc': 1.0, 'val_acc': 0.8, 'test_acc': 0.838, 'icd0': tensor(1.3268), 'icd3': 1.7166783}
{'seed': 0, 'hidden_channels': 64, 'mu': 0.9, 'train_acc': 1.0, 'val_acc': 0.796, 'test_acc': 0.836, 'icd0': tensor(1.3042), 'icd3': 1.7615048}
{'seed': 0, 'hidden_channels': 64, 'mu': 1.0, 'train_acc': 1.0, 'val_acc': 0.8, 'test_acc': 0.832, 'icd0': tensor(1.2853), 'icd3': 1.8042758}
{'seed': 0, 'hidden_channels': 64, 'mu': 1.1, 'train_acc': 1.0, 'val_acc': 0.802, 'test_acc': 0.827, 'icd0': tensor(1.2585), 'icd3': 1.8381675}
{'seed': 0, 'hidden_channels': 64, 'mu': 1.2, 'train_acc': 1.0, 'val_acc': 0.798, 'test_acc': 0.824, 'icd0': tensor(1.2958), 'icd3': 1.8634821}
{'seed': 0, 'hidden_channels': 64, 'mu': 1.4, 'train_acc': 1.0, 'val_acc': 0.688, 'test_acc': 0.717, 'icd0': tensor(1.3669), 'icd3': 1.9967253}
{'seed': 0, 'hidden_channels': 64, 'mu': 1.5, 'train_acc': 0.9786, 'val_acc': 0.504, 'test_acc': 0.504, 'icd0': tensor(2.2163), 'icd3': 2.0783875}
{'seed': 0, 'hidden_channels': 64, 'mu': 1.6, 'train_acc': 0.95, 'val_acc': 0.422, 'test_acc': 0.407, 'icd0': tensor(2.7016), 'icd3': 2.1216087}
{'seed': 0, 'hidden_channels': 64, 'mu': 1.7, 'train_acc': 0.95, 'val_acc': 0.416, 'test_acc': 0.403, 'icd0': tensor(2.7737), 'icd3': 2.1433835}
{'seed': 0, 'hidden_channels': 64, 'mu': 1.8, 'train_acc': 0.9429, 'val_acc': 0.4, 'test_acc': 0.394, 'icd0': tensor(2.8712), 'icd3': 2.1625235}
{'seed': 0, 'hidden_channels': 64, 'mu': 1.9, 'train_acc': 0.9429, 'val_acc': 0.392, 'test_acc': 0.392, 'icd0': tensor(2.9221), 'icd3': 2.1789262}
{'seed': 0, 'hidden_channels': 64, 'mu': 2.0, 'train_acc': 0.9143, 'val_acc': 0.376, 'test_acc': 0.375, 'icd0': tensor(3.1550), 'icd3': 2.197521}
{'seed': 0, 'hidden_channels': 128, 'mu': 0, 'train_acc': 1.0, 'val_acc': 0.79, 'test_acc': 0.813, 'icd0': tensor(1.6437), 'icd3': 1.0229189}
{'seed': 0, 'hidden_channels': 128, 'mu': 0.1, 'train_acc': 1.0, 'val_acc': 0.794, 'test_acc': 0.821, 'icd0': tensor(1.5336), 'icd3': 1.183519}
{'seed': 0, 'hidden_channels': 128, 'mu': 0.2, 'train_acc': 1.0, 'val_acc': 0.816, 'test_acc': 0.824, 'icd0': tensor(1.4441), 'icd3': 1.3299806}
{'seed': 0, 'hidden_channels': 128, 'mu': 0.3, 'train_acc': 1.0, 'val_acc': 0.816, 'test_acc': 0.83, 'icd0': tensor(1.3826), 'icd3': 1.4521743}
{'seed': 0, 'hidden_channels': 128, 'mu': 0.4, 'train_acc': 1.0, 'val_acc': 0.816, 'test_acc': 0.831, 'icd0': tensor(1.3462), 'icd3': 1.5523077}
{'seed': 0, 'hidden_channels': 128, 'mu': 0.5, 'train_acc': 1.0, 'val_acc': 0.806, 'test_acc': 0.835, 'icd0': tensor(1.3176), 'icd3': 1.6390387}
