,seed,hidden_channels,mu,train_acc,val_acc,test_acc,icd0,icd1,icd2,icd3,icd4
440,2,4,40,0.1429,0.122,0.13,tensor(0.0297),11.700067,0.0003762538,2.3262184,"[0.003595523, 0.0010166864, 0.00074861187]"
441,2,8,0,0.9857,0.786,0.798,tensor(2.6783),1.056146,1.93272e-05,0.7627816,"[0.0008492269, 0.0005042378, 4.768052e-05]"
442,2,8,2,0.1929,0.316,0.326,tensor(4.1663),4.4892907,9.533125e-05,1.5905993,"[0.0016697254, 0.00036104597, 0.00013414674]"
443,2,8,4,0.1429,0.316,0.319,tensor(1.7395),4.3029895,6.700367e-05,1.4264965,"[0.00061289297, 0.00029440047, 0.00010331652]"
444,2,8,6,0.1429,0.316,0.319,tensor(1.1295),4.537207,9.8107754e-05,1.4356107,"[0.00088086195, 0.0004989856, 0.00016136651]"
445,2,8,8,0.1429,0.316,0.319,tensor(0.8562),4.9968443,0.00015246938,1.5086308,"[0.001403939, 0.000633824, 0.00024757214]"
446,2,8,10,0.1429,0.072,0.091,tensor(0.7583),5.79275,0.00021548671,1.6275308,"[0.0023394586, 0.0006930951, 0.00039968643]"
447,2,8,12,0.1429,0.072,0.091,tensor(0.5844),6.295646,0.0002695848,1.6979507,"[0.0027567432, 0.0007489092, 0.00053231133]"
448,2,8,14,0.1429,0.072,0.091,tensor(0.4638),6.702512,0.00029523825,1.7524097,"[0.0029262102, 0.0007816848, 0.0005838699]"
449,2,8,16,0.1429,0.072,0.091,tensor(0.3758),7.1474032,0.0003098257,1.807629,"[0.0030249574, 0.0008046912, 0.00061252766]"
450,2,8,18,0.1429,0.072,0.091,tensor(0.3455),7.573758,0.00032115317,1.8574306,"[0.0031228184, 0.0008260864, 0.0006362809]"
451,2,8,20,0.1429,0.072,0.091,tensor(0.2994),7.9847984,0.00033536466,1.9061463,"[0.0032225158, 0.0008550564, 0.0006651804]"
452,2,8,22,0.1429,0.072,0.091,tensor(0.2700),8.374362,0.00034443245,1.9517509,"[0.0032958246, 0.0008785914, 0.0006845432]"
453,2,8,24,0.1429,0.072,0.091,tensor(0.2564),8.711502,0.00034885894,1.9912556,"[0.0033354093, 0.0008946892, 0.00069397397]"
454,2,8,26,0.1429,0.072,0.091,tensor(0.2220),9.012614,0.0003520715,2.0252647,"[0.0033877548, 0.000908094, 0.0006988821]"
455,2,8,28,0.1429,0.072,0.091,tensor(0.2943),9.506984,0.00035828227,2.0773387,"[0.0035019463, 0.00093768805, 0.0007139743]"
456,2,8,30,0.1429,0.072,0.091,tensor(0.2768),9.83861,0.0003612142,2.111119,"[0.0035541907, 0.0009567985, 0.00071736117]"
457,2,8,32,0.1429,0.072,0.091,tensor(0.2300),10.170346,0.0003652911,2.1444244,"[0.0035934136, 0.0009710811, 0.00072705763]"
458,2,8,34,0.1429,0.072,0.091,tensor(0.2190),10.532819,0.00036965453,2.1795766,"[0.0036411355, 0.0009901584, 0.0007386831]"
459,2,8,36,0.1429,0.072,0.091,tensor(0.1909),10.884216,0.00037331227,2.2134051,"[0.0036803181, 0.001006931, 0.00074860494]"
460,2,8,38,0.1429,0.072,0.091,tensor(0.1676),11.215383,0.00037662676,2.2446337,"[0.0037158378, 0.00102098, 0.0007588943]"
461,2,8,40,0.1429,0.072,0.091,tensor(0.0740),11.437772,0.00037993796,2.2631338,"[0.0036140822, 0.001024863, 0.00075940177]"
462,2,16,0,1.0,0.798,0.821,tensor(2.4951),1.3094195,6.806459e-05,0.8182607,"[0.0012272282, 0.00056426384, 0.00011881705]"
463,2,16,2,0.6429,0.18,0.206,tensor(4.3073),5.160193,0.00014039467,1.7512248,"[0.002547003, 0.0010842492, 0.00021664643]"
464,2,16,4,0.2929,0.132,0.143,tensor(3.6392),5.373872,9.2745286e-05,1.7168411,"[0.0023559202, 0.000649934, 0.00019513302]"
465,2,16,6,0.1714,0.128,0.134,tensor(2.2713),5.616489,0.0001454097,1.6613809,"[0.002578, 0.0006725309, 0.00027939441]"
466,2,16,8,0.1571,0.122,0.133,tensor(1.4796),5.5589113,0.00019564464,1.606327,"[0.0028517859, 0.00070657145, 0.00037002694]"
467,2,16,10,0.15,0.122,0.132,tensor(1.0516),5.992457,0.0002434441,1.6605002,"[0.003257975, 0.0007556002, 0.0004767046]"
468,2,16,12,0.15,0.122,0.132,tensor(0.7540),6.4767737,0.0002829288,1.7238677,"[0.0034535788, 0.0008046747, 0.00056370284]"
469,2,16,14,0.1429,0.122,0.13,tensor(0.7244),6.9291043,0.00031082545,1.7821538,"[0.0033927653, 0.00085007405, 0.00062602846]"
470,2,16,16,0.1429,0.122,0.13,tensor(0.5709),7.3503375,0.0003297748,1.8346417,"[0.0034582245, 0.0008904741, 0.00067395583]"
471,2,16,18,0.1429,0.122,0.13,tensor(0.4486),7.722119,0.0003421618,1.8811609,"[0.003507575, 0.0009189044, 0.00070433767]"
472,2,16,20,0.1429,0.122,0.13,tensor(0.2688),7.9801984,0.0003519538,1.9145013,"[0.0034128565, 0.00093700417, 0.00072160445]"
473,2,16,22,0.1429,0.122,0.13,tensor(0.2195),8.347245,0.0003608998,1.9584951,"[0.0034860203, 0.00096440496, 0.00074489694]"
474,2,16,24,0.1429,0.122,0.13,tensor(0.1854),8.689451,0.00036778653,1.9985125,"[0.003546795, 0.0009886349, 0.000763216]"
475,2,16,26,0.1429,0.122,0.13,tensor(0.1620),9.004873,0.00037436225,2.034316,"[0.0036082673, 0.0010153857, 0.00078292843]"
476,2,16,28,0.1429,0.122,0.13,tensor(0.1407),9.305551,0.0003789381,2.0681934,"[0.0036528043, 0.0010355136, 0.0007948938]"
477,2,16,30,0.1429,0.122,0.13,tensor(0.1463),9.591398,0.00038548015,2.0970943,"[0.0037757263, 0.0010676386, 0.0008205591]"
478,2,16,32,0.1429,0.122,0.13,tensor(0.1332),9.897456,0.00038929848,2.1283543,"[0.0038284468, 0.0010894171, 0.0008326646]"
479,2,16,34,0.1429,0.122,0.13,tensor(0.1196),10.143044,0.00039148697,2.153877,"[0.003844867, 0.0011058223, 0.0008402749]"
480,2,16,36,0.1429,0.122,0.13,tensor(0.1085),10.403964,0.00039387046,2.1794305,"[0.0038639437, 0.001125426, 0.0008503027]"
481,2,16,38,0.1429,0.122,0.13,tensor(0.1049),10.695847,0.00039738833,2.2060192,"[0.0039614225, 0.001148458, 0.0008656091]"
482,2,16,40,0.1429,0.156,0.144,tensor(0.0934),10.643895,0.0003995038,2.1978955,"[0.0039125355, 0.0011710273, 0.00085370283]"
483,2,32,0,1.0,0.784,0.807,tensor(2.0441),1.6521559,8.687635e-05,0.9135605,"[0.0013811408, 0.0009655455, 0.0001716228]"
484,2,32,2,0.8643,0.472,0.489,tensor(3.5672),6.7827673,0.00024307473,2.011783,"[0.0031382318, 0.0018161844, 0.00055842893]"
485,2,32,4,0.6071,0.184,0.199,tensor(4.0141),7.2019076,0.00017583044,2.0569143,"[0.0036623483, 0.0012540398, 0.00045888056]"
486,2,32,6,0.2857,0.08,0.104,tensor(3.5300),7.019214,0.00024463798,1.9601185,"[0.003878716, 0.0010214138, 0.0004150281]"
487,2,32,8,0.2286,0.08,0.098,tensor(2.4382),7.220363,0.00026045655,1.926631,"[0.004257484, 0.0009284121, 0.0005129217]"
488,2,32,10,0.1714,0.074,0.094,tensor(1.6946),7.4238276,0.0002926193,1.9087198,"[0.00454454, 0.0009143899, 0.0006030575]"
489,2,32,12,0.1571,0.074,0.093,tensor(1.2419),7.7685895,0.00032651756,1.931921,"[0.0047244807, 0.0009427384, 0.0006781566]"
490,2,32,14,0.1571,0.074,0.093,tensor(0.9096),8.088902,0.00035183082,1.9552667,"[0.004968298, 0.0009659881, 0.0007457623]"
491,2,32,16,0.1571,0.074,0.093,tensor(0.6940),8.214934,0.00037161898,1.9549392,"[0.005048259, 0.0009965023, 0.00078773283]"
492,2,32,18,0.1571,0.074,0.093,tensor(0.5673),8.520041,0.00037804438,1.981672,"[0.004881625, 0.0010100903, 0.0007963478]"
493,2,32,20,0.1571,0.074,0.093,tensor(0.4719),8.766623,0.00038643516,2.005973,"[0.0047882856, 0.0010520997, 0.00080626446]"
494,2,32,22,0.15,0.074,0.092,tensor(0.5495),9.11691,0.00038946536,2.0376313,"[0.004325402, 0.0010529915, 0.0008152635]"
495,2,32,24,0.1429,0.072,0.091,tensor(0.5204),9.3667145,0.00039306912,2.0638516,"[0.004168061, 0.0010772094, 0.0008242577]"
496,2,32,26,0.1429,0.072,0.091,tensor(0.3644),9.6497345,0.00039561206,2.0935085,"[0.004052082, 0.0011003077, 0.00083186105]"
497,2,32,28,0.1429,0.072,0.091,tensor(0.3093),9.984819,0.0003987101,2.1279027,"[0.004021029, 0.001126517, 0.0008414519]"
498,2,32,30,0.1429,0.072,0.091,tensor(0.2724),10.25242,0.00040070838,2.155245,"[0.0040036393, 0.0011439169, 0.00084731105]"
499,2,32,32,0.1429,0.072,0.091,tensor(0.2246),10.501869,0.00040269113,2.181496,"[0.0039669517, 0.0011602249, 0.00084953144]"
500,2,32,34,0.1429,0.072,0.091,tensor(0.2197),10.887719,0.00040532183,2.2194386,"[0.0039663324, 0.0011926185, 0.00085829414]"
501,2,32,36,0.1429,0.072,0.091,tensor(0.1831),11.092199,0.00040512087,2.238836,"[0.0039817025, 0.0012019823, 0.00085997843]"
502,2,32,38,0.1429,0.072,0.091,tensor(0.1548),11.201699,0.0004057441,2.2521951,"[0.0039845495, 0.0012002774, 0.00086171424]"
503,2,32,40,0.1429,0.072,0.091,tensor(0.1408),11.399268,0.00040524357,2.272424,"[0.0040083462, 0.0012223009, 0.00086438813]"
504,2,64,0,1.0,0.788,0.814,tensor(1.8600),1.841189,9.6819655e-05,0.9583789,"[0.0018471313, 0.0010264429, 0.00026004255]"
505,2,64,2,0.9,0.548,0.562,tensor(3.0486),8.21219,0.00036599694,2.2404392,"[0.005644052, 0.002591498, 0.00091755966]"
506,2,64,4,0.6429,0.368,0.387,tensor(3.8478),7.8804355,0.00020325535,2.1571963,"[0.0034943353, 0.0015614097, 0.0005065691]"
507,2,64,6,0.4357,0.334,0.35,tensor(3.6801),8.087641,0.0001796886,2.1363785,"[0.0034080162, 0.0014469195, 0.0005155638]"
508,2,64,8,0.35,0.324,0.342,tensor(3.0378),8.584866,0.000247253,2.175935,"[0.0040564956, 0.0014671608, 0.0005318633]"
509,2,64,10,0.2786,0.324,0.33,tensor(2.6127),8.946526,0.00031357625,2.195316,"[0.0045516454, 0.0012761153, 0.0006721471]"
510,2,64,12,0.2071,0.316,0.326,tensor(2.1984),9.212787,0.00035265062,2.1970098,"[0.004706419, 0.00120426, 0.00075781305]"
511,2,64,14,0.2,0.316,0.325,tensor(1.4972),9.006362,0.00038082787,2.1359084,"[0.0047887107, 0.0011116863, 0.00082017167]"
512,2,64,16,0.1929,0.316,0.325,tensor(1.1858),9.0286455,0.00039500702,2.1013215,"[0.0047998303, 0.0010836066, 0.00085526734]"
513,2,64,18,0.1857,0.316,0.324,tensor(0.9510),9.211844,0.00040768305,2.108475,"[0.0048559764, 0.0010958313, 0.00089367706]"
514,2,64,20,0.1786,0.316,0.322,tensor(0.8224),9.328751,0.000405021,2.1096406,"[0.0042889477, 0.001098869, 0.00086467253]"
515,2,64,22,0.1714,0.316,0.322,tensor(0.7098),9.54354,0.0004082546,2.1261246,"[0.004164357, 0.001120149, 0.0008721059]"
516,2,64,24,0.1714,0.316,0.321,tensor(0.5388),9.921418,0.00040934482,2.1640363,"[0.0041147913, 0.0011416712, 0.00086818886]"
517,2,64,26,0.1429,0.316,0.319,tensor(0.9327),10.167079,0.0004113678,2.1808152,"[0.00408117, 0.0011609738, 0.00086599373]"
518,2,64,28,0.1429,0.316,0.319,tensor(0.7164),10.370672,0.00041202738,2.193596,"[0.004067142, 0.001184344, 0.0008676825]"
519,2,64,30,0.1429,0.316,0.319,tensor(0.5085),10.388726,0.00041160404,2.1793563,"[0.0040053464, 0.0011899748, 0.00087009993]"
520,2,64,32,0.1429,0.316,0.319,tensor(0.4896),10.810783,0.00041313397,2.2360816,"[0.004091705, 0.0012302249, 0.00088103424]"
521,2,64,34,0.1429,0.316,0.319,tensor(0.3788),10.700274,0.00041027722,2.2098844,"[0.004053298, 0.0012277502, 0.00088070665]"
522,2,64,36,0.1429,0.316,0.319,tensor(0.3233),10.844717,0.0004103964,2.2156835,"[0.0040846732, 0.0012477192, 0.0008809412]"
523,2,64,38,0.1429,0.316,0.319,tensor(0.2638),10.947461,0.00041084603,2.221604,"[0.004043908, 0.0012390321, 0.00087966723]"
524,2,64,40,0.1429,0.316,0.319,tensor(0.2375),11.239541,0.0004120266,2.253557,"[0.004033933, 0.0012470767, 0.00088280684]"
525,2,128,0,1.0,0.79,0.811,tensor(1.6828),2.0902445,0.00013183769,1.0318633,"[0.0019645535, 0.0014897023, 0.0002968759]"
526,2,128,2,0.9714,0.442,0.419,tensor(2.3920),9.443291,0.00065817445,2.3376098,"[0.006598931, 0.003661034, 0.0014281429]"
527,2,128,4,0.7929,0.178,0.206,tensor(3.8176),9.043321,0.0002448646,2.3010044,"[0.0050392477, 0.0021217423, 0.0008001539]"
528,2,128,6,0.5357,0.144,0.146,tensor(3.6726),9.322276,0.0002294611,2.324638,"[0.004862898, 0.0015373457, 0.00067801226]"
529,2,128,8,0.3786,0.124,0.131,tensor(3.6851),9.523734,0.0002617655,2.323561,"[0.0052171717, 0.001583593, 0.00053097255]"
530,2,128,10,0.3071,0.118,0.118,tensor(2.7820),9.524587,0.0002645197,2.2958694,"[0.0056041866, 0.0014652505, 0.0005377138]"
531,2,128,12,0.2643,0.118,0.112,tensor(2.3795),9.773042,0.00030802263,2.2926483,"[0.0060172, 0.0014177151, 0.0006468842]"
532,2,128,14,0.2357,0.118,0.112,tensor(1.9352),10.165523,0.00035454603,2.313654,"[0.0062517263, 0.0014143271, 0.0007804593]"
533,2,128,16,0.2214,0.116,0.111,tensor(1.6301),10.480962,0.00037643177,2.3283675,"[0.0063101375, 0.0014004465, 0.00083908084]"
534,2,128,18,0.2071,0.116,0.11,tensor(1.3879),10.582047,0.00038674264,2.3145442,"[0.006141439, 0.0013868911, 0.0008581766]"
535,2,128,20,0.2071,0.116,0.11,tensor(1.0057),10.67325,0.00040122637,2.304489,"[0.006117169, 0.0014035681, 0.0009006936]"
536,2,128,22,0.1929,0.116,0.107,tensor(0.9702),10.869245,0.0003929461,2.3176312,"[0.005212678, 0.0013999647, 0.0008637692]"
537,2,128,24,0.1929,0.116,0.107,tensor(0.5950),10.968264,0.00039404648,2.3103735,"[0.004969056, 0.001339596, 0.0008783474]"
538,2,128,26,0.1857,0.116,0.106,tensor(0.6159),11.452639,0.00039966914,2.3614905,"[0.005485326, 0.0014279151, 0.0008703131]"
539,2,128,28,0.1786,0.114,0.106,tensor(0.5710),11.64922,0.00040071475,2.3624344,"[0.0048182695, 0.0013720527, 0.0008779413]"
540,2,128,30,0.1857,0.116,0.106,tensor(0.4489),11.881445,0.0004118188,2.3859355,"[0.00556541, 0.0015137602, 0.00090230117]"
541,2,128,32,0.15,0.114,0.103,tensor(0.8154),11.336691,0.00039967938,2.3113496,"[0.004733578, 0.001385309, 0.000860913]"
542,2,128,34,0.1429,0.114,0.103,tensor(0.5676),11.202954,0.00040273453,2.2835603,"[0.004591351, 0.0013920635, 0.00086201367]"
543,2,128,36,0.1429,0.114,0.103,tensor(0.6694),11.89641,0.00040359213,2.3567727,"[0.0046928683, 0.0014403848, 0.000874628]"
544,2,128,38,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
545,2,128,40,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
546,2,256,0,1.0,0.792,0.807,tensor(1.5544),2.2056682,0.00014022307,1.0564927,"[0.0022204095, 0.0015746225, 0.0003419326]"
547,2,256,2,0.9929,0.796,0.807,tensor(0.9863),10.541694,0.00089221157,2.3180363,"[0.009981961, 0.006263887, 0.0031670965]"
548,2,256,4,0.8429,0.256,0.271,tensor(3.5988),11.342867,0.000392232,2.569875,"[0.005672652, 0.0024465504, 0.0012672786]"
549,2,256,6,0.6357,0.364,0.386,tensor(3.8542),11.389061,0.00031362247,2.5873399,"[0.006019748, 0.0022801438, 0.00094751257]"
550,2,256,8,0.4929,0.338,0.357,tensor(3.7585),11.801741,0.00032802718,2.6069047,"[0.006262445, 0.0021464813, 0.0009896251]"
551,2,256,10,0.4214,0.328,0.349,tensor(3.2941),12.131956,0.0003395311,2.6247005,"[0.006284124, 0.0021768901, 0.000906481]"
552,2,256,12,0.3571,0.326,0.345,tensor(2.8548),11.881422,0.0003813997,2.582278,"[0.0065908027, 0.0020666127, 0.00095702615]"
553,2,256,14,0.3143,0.324,0.333,tensor(2.5260),11.94964,0.00040155856,2.56405,"[0.0065649627, 0.0017822267, 0.00096608064]"
554,2,256,16,0.2786,0.324,0.331,tensor(2.2939),11.973866,0.00041728694,2.547277,"[0.0064827623, 0.0016664275, 0.0010227368]"
555,2,256,18,0.2286,0.318,0.327,tensor(2.1642),12.478936,0.00043850337,2.593309,"[0.0064119934, 0.0016214951, 0.0010468236]"
556,2,256,20,0.2071,0.316,0.327,tensor(1.5252),12.622754,0.00045109395,2.5951743,"[0.006536142, 0.001543515, 0.0010902593]"
557,2,256,22,0.2071,0.316,0.327,tensor(1.1948),13.003327,0.0004611639,2.6214416,"[0.006719415, 0.0015512394, 0.0011189278]"
558,2,256,24,0.2,0.316,0.325,tensor(1.0288),12.732195,0.00045007275,2.5786557,"[0.006013356, 0.00148079, 0.0010846169]"
559,2,256,26,0.1929,0.316,0.324,tensor(0.9213),13.04724,0.0004479214,2.5913732,"[0.0058235964, 0.0014759053, 0.0010662943]"
560,2,256,28,0.1929,0.316,0.324,tensor(0.8238),12.912905,0.00044164658,2.566172,"[0.0055150636, 0.0014218529, 0.0010461364]"
561,2,256,30,0.1857,0.316,0.323,tensor(0.6756),12.951937,0.00043807147,2.5501091,"[0.005287282, 0.0013739503, 0.0010239362]"
562,2,256,32,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
563,2,256,34,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
564,2,256,36,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
565,2,256,38,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
566,2,256,40,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
567,3,1,0,0.3429,0.174,0.213,tensor(0.5118),0.23224273,1.8097287e-06,0.38588396,"[0.00025672794, 0.000113683534, 8.163609e-06]"
568,3,1,2,0.1429,0.162,0.149,tensor(1.1384),2.084789,4.2656737e-07,0.9793202,"[9.761418e-05, 1.3061875e-05, 3.1503334e-06]"
569,3,1,4,0.1429,0.162,0.149,tensor(0.8228),2.7754242,6.459776e-07,1.1350673,"[8.8951616e-05, 1.4723279e-05, 3.0125848e-06]"
570,3,1,6,0.1429,0.162,0.149,tensor(0.6408),3.2138858,6.4777228e-06,1.2241102,"[0.00013279963, 4.923725e-05, 5.2604655e-06]"
571,3,1,8,0.1429,0.162,0.149,tensor(0.4912),3.6780362,2.7925827e-05,1.31157,"[0.00022606335, 0.00014676675, 1.1471579e-05]"
572,3,1,10,0.1429,0.162,0.149,tensor(0.4135),4.068823,4.6129844e-05,1.3841535,"[0.0003374783, 0.0002549478, 2.0759417e-05]"
573,3,1,12,0.1429,0.162,0.149,tensor(0.3289),4.4537926,6.039623e-05,1.4554137,"[0.00045848664, 0.0003485806, 3.3551485e-05]"
574,3,1,14,0.1429,0.162,0.149,tensor(0.2685),4.810758,7.281603e-05,1.520751,"[0.0005793187, 0.00041470243, 4.833371e-05]"
575,3,1,16,0.1429,0.162,0.149,tensor(0.2253),5.146161,8.440758e-05,1.5809126,"[0.0006962737, 0.00046053904, 6.431773e-05]"
576,3,1,18,0.1429,0.162,0.149,tensor(0.1928),5.466362,9.520829e-05,1.637163,"[0.0008082291, 0.0004932705, 8.1057384e-05]"
577,3,1,20,0.1429,0.162,0.149,tensor(0.1675),5.7738853,0.00010509764,1.6897554,"[0.0009142776, 0.00051751285, 9.8173965e-05]"
578,3,1,22,0.1429,0.162,0.149,tensor(0.1477),6.070399,0.00011407399,1.739247,"[0.0010143453, 0.0005362119, 0.00011543251]"
579,3,1,24,0.1429,0.162,0.149,tensor(0.1317),6.3559637,0.00012217773,1.7856768,"[0.001108117, 0.0005511547, 0.000132557]"
580,3,1,26,0.1429,0.162,0.149,tensor(0.1187),6.6311135,0.0001295186,1.8294767,"[0.0011959086, 0.00056351937, 0.0001493988]"
581,3,1,28,0.1429,0.162,0.149,tensor(0.1079),6.895481,0.00013619296,1.87064,"[0.0012775945, 0.00057403144, 0.00016581107]"
582,3,1,30,0.1429,0.162,0.149,tensor(0.0989),7.149272,0.00014228933,1.9093745,"[0.0013535802, 0.000583188, 0.00018164453]"
583,3,1,32,0.1429,0.162,0.149,tensor(0.0914),7.392689,0.00014789923,1.9459,"[0.0014244253, 0.0005913232, 0.0001968952]"
584,3,1,34,0.1429,0.162,0.149,tensor(0.0850),7.6251497,0.00015309021,1.9800054,"[0.0014896946, 0.0005986713, 0.00021144503]"
585,3,1,36,0.1429,0.162,0.149,tensor(0.0795),7.8476095,0.0001579239,2.0121493,"[0.0015503403, 0.00060539145, 0.0002252986]"
586,3,1,38,0.1429,0.162,0.149,tensor(0.0747),8.059911,0.00016243073,2.0422196,"[0.0016066413, 0.0006116033, 0.0002384227]"
587,3,1,40,0.1429,0.162,0.149,tensor(0.0706),8.262416,0.00016667145,2.0703943,"[0.001659095, 0.0006174022, 0.0002508976]"
588,3,2,0,0.6357,0.52,0.524,tensor(1.4799),0.47743884,7.968537e-05,0.52616775,"[0.00045295275, 4.9549624e-05, 1.50488095e-05]"
589,3,2,2,0.1429,0.156,0.144,tensor(1.7656),2.446608,4.6681547e-05,1.0385584,"[0.000111506415, 4.0990795e-05, 1.0392099e-05]"
590,3,2,4,0.1429,0.156,0.144,tensor(1.1399),3.0584488,4.667038e-05,1.1826108,"[0.0001476139, 3.0641102e-05, 8.469322e-06]"
591,3,2,6,0.1429,0.156,0.144,tensor(0.8645),3.5056589,5.070597e-05,1.2768669,"[0.00029821086, 0.00010331156, 1.8753515e-05]"
592,3,2,8,0.1429,0.156,0.144,tensor(0.6300),4.0776863,6.261037e-05,1.3824309,"[0.0005912469, 0.00030143038, 4.7920043e-05]"
593,3,2,10,0.1429,0.156,0.144,tensor(0.4652),4.583077,8.521105e-05,1.467286,"[0.00089001114, 0.00044772678, 8.7176675e-05]"
594,3,2,12,0.1429,0.156,0.144,tensor(0.3270),5.0952063,0.000111985006,1.5468091,"[0.0011779375, 0.00052858726, 0.00013288259]"
595,3,2,14,0.1429,0.156,0.144,tensor(0.2425),5.5880237,0.00013525425,1.6184605,"[0.0014287134, 0.0005732622, 0.00017856147]"
596,3,2,16,0.1429,0.156,0.144,tensor(0.1862),6.0555964,0.00015492657,1.6826469,"[0.0016434295, 0.0006030123, 0.00022266495]"
597,3,2,18,0.1429,0.156,0.144,tensor(0.1471),6.5029535,0.00017190845,1.7410411,"[0.0018268507, 0.00062587083, 0.00026384453]"
598,3,2,20,0.1429,0.156,0.144,tensor(0.1190),6.936648,0.00018709966,1.7951351,"[0.001985673, 0.0006453539, 0.00030197078]"
599,3,2,22,0.1429,0.156,0.144,tensor(0.0979),7.3612533,0.00020102276,1.8459628,"[0.0021249277, 0.0006629659, 0.00033711325]"
600,3,2,24,0.1429,0.156,0.144,tensor(0.0818),7.7810564,0.00021399082,1.8943232,"[0.0022496919, 0.00067956926, 0.00036956748]"
601,3,2,26,0.1429,0.156,0.144,tensor(0.0692),8.204577,0.0002256255,1.9414521,"[0.0023598373, 0.000695171, 0.0003983006]"
602,3,2,28,0.1429,0.156,0.144,tensor(0.0592),8.615671,0.00023686206,1.9857788,"[0.0024607182, 0.0007103654, 0.00042557815]"
603,3,2,30,0.1429,0.156,0.144,tensor(0.0512),9.023226,0.0002473433,2.0284643,"[0.0025523633, 0.00072504306, 0.0004504957]"
604,3,2,32,0.1429,0.156,0.144,tensor(0.0448),9.423677,0.00025704587,2.069374,"[0.0026365796, 0.0007393081, 0.0004733641]"
605,3,2,34,0.1429,0.156,0.144,tensor(0.0395),9.817415,0.00026604583,2.1088612,"[0.0027142353, 0.0007531638, 0.0004942822]"
606,3,2,36,0.1429,0.156,0.144,tensor(0.0351),10.204232,0.000274348,2.1471584,"[0.0027858727, 0.00076654035, 0.0005134396]"
607,3,2,38,0.1429,0.156,0.144,tensor(0.0314),10.585536,0.00028200954,2.1846437,"[0.0028521034, 0.0007794107, 0.0005308265]"
608,3,2,40,0.1429,0.156,0.144,tensor(0.0284),10.955606,0.0002889697,2.2208982,"[0.0029137682, 0.0007918946, 0.0005467082]"
609,3,4,0,0.9857,0.754,0.766,tensor(2.7236),0.8293599,3.9579627e-05,0.67256874,"[0.0006008525, 0.0006484581, 4.3934822e-05]"
610,3,4,2,0.25,0.13,0.145,tensor(3.5215),3.134524,6.1940914e-06,1.2759687,"[0.00095758616, 0.00021908763, 3.860803e-05]"
611,3,4,4,0.1429,0.058,0.064,tensor(0.9930),3.6036546,4.382348e-05,1.3116779,"[0.0006899828, 0.000111243105, 4.469353e-05]"
612,3,4,6,0.1429,0.058,0.064,tensor(0.6797),4.008482,6.67924e-05,1.368434,"[0.00067834876, 0.0002999758, 9.156329e-05]"
613,3,4,8,0.1429,0.058,0.064,tensor(0.4982),4.500786,0.00011167053,1.4520899,"[0.0010368485, 0.0004969014, 0.00018110064]"
614,3,4,10,0.1429,0.058,0.064,tensor(0.3580),5.0616446,0.00017467498,1.5417626,"[0.001517448, 0.000600316, 0.00030838227]"
615,3,4,12,0.1429,0.058,0.064,tensor(0.2679),5.621144,0.00022187809,1.624684,"[0.0019006013, 0.0006528892, 0.00040820776]"
616,3,4,14,0.1429,0.058,0.064,tensor(0.2073),6.166312,0.00025790805,1.7006274,"[0.0021930342, 0.00069433666, 0.00048235725]"
617,3,4,16,0.1429,0.058,0.064,tensor(0.1642),6.678248,0.00028480968,1.7685096,"[0.002413443, 0.00072999985, 0.00053701835]"
618,3,4,18,0.1429,0.058,0.064,tensor(0.1330),7.16214,0.00030560643,1.8298386,"[0.0025885403, 0.00076228613, 0.00057920394]"
619,3,4,20,0.1429,0.058,0.064,tensor(0.1090),7.6326394,0.00032117806,1.8872917,"[0.0027281637, 0.0007910659, 0.0006113252]"
620,3,4,22,0.1429,0.058,0.064,tensor(0.0906),8.086165,0.0003334464,1.9406346,"[0.00284405, 0.00081739, 0.00063702464]"
621,3,4,24,0.1429,0.058,0.064,tensor(0.0760),8.529867,0.0003434268,1.991064,"[0.002942972, 0.0008420871, 0.00065840886]"
622,3,4,26,0.1429,0.058,0.064,tensor(0.0646),8.963785,0.00035139397,2.0387251,"[0.0030281062, 0.00086477346, 0.00067585014]"
623,3,4,28,0.1429,0.058,0.064,tensor(0.0556),9.38637,0.00035804237,2.0837052,"[0.0031033675, 0.0008860853, 0.00069077685]"
624,3,4,30,0.1429,0.058,0.064,tensor(0.0483),9.79921,0.00036358697,2.1263967,"[0.0031699927, 0.0009060734, 0.0007035478]"
625,3,4,32,0.1429,0.058,0.064,tensor(0.0424),10.2042675,0.00036821194,2.1670902,"[0.0032296176, 0.0009247125, 0.00071448233]"
626,3,4,34,0.1429,0.058,0.064,tensor(0.0374),10.603315,0.0003719953,2.206163,"[0.0032831714, 0.000941839, 0.000723668]"
627,3,4,36,0.1429,0.058,0.064,tensor(0.0333),10.995241,0.00037537472,2.2435932,"[0.0033327718, 0.0009584389, 0.0007321054]"
628,3,4,38,0.1429,0.058,0.064,tensor(0.0298),11.380382,0.00037842864,2.279525,"[0.0033793175, 0.00097469625, 0.00073988695]"
